 'SAMPLE' 1576 03 1 
538	1306
541	1306
545	1306
548	1306
550	1306
554	1306
557	1306
559	1306
562	1306
565	1306
567	1306
570	1305
574	1305
576	1305
579	1305
583	1305
584	1305
587	1305
591	1305
594	1305
596	1305
600	1305
603	1305
605	1305
608	1305
611	1304
613	1304
616	1304
620	1304
623	1304
625	1304
628	1304
630	1304
633	1304
637	1304
640	1304
642	1303
645	1303
648	1303
650	1303
654	1303
657	1303
659	1303
662	1303
666	1303
667	1303
670	1303
674	1303
676	1303
679	1302
683	1302
684	1302
687	1302
691	1302
694	1302
696	1302
700	1302
701	1302
704	1301
708	1301
711	1301
713	1301
716	1301
719	1301
721	1301
725	1301
728	1301
730	1300
733	1301
736	1300
738	1300
741	1300
745	1300
748	1300
750	1300
753	1300
755	1299
758	1299
762	1299
765	1299
766	1299
770	1299
773	1299
775	1298
779	1299
780	1298
783	1298
787	1298
790	1298
792	1298
795	1298
798	1298
800	1298
803	1297
807	1297
809	1297
811	1297
815	1297
817	1297
821	1297
824	1297
825	1296
828	1296
832	1296
834	1296
838	1296
840	1296
842	1296
846	1296
849	1295
851	1295
853	1295
857	1295
859	1295
863	1295
865	1294
867	1295
871	1294
874	1294
876	1294
878	1294
882	1293
884	1294
888	1293
891	1293
892	1293
896	1293
899	1293
901	1293
903	1293
907	1292
909	1292
913	1292
916	1292
917	1292
921	1292
924	1291
926	1291
928	1292
932	1291
934	1291
938	1291
940	1291
942	1290
946	1291
949	1290
951	1290
953	1290
957	1290
959	1290
963	1289
965	1289
967	1289
971	1289
974	1289
975	1289
978	1289
982	1288
984	1288
988	1288
990	1288
992	1288
996	1288
999	1288
1000	1288
1003	1287
1007	1287
1009	1287
1011	1287
1015	1286
1017	1286
1021	1286
1023	1286
1025	1285
1028	1286
1032	1286
1033	1285
1036	1285
1040	1285
1042	1285
1044	1285
1048	1285
1050	1284
1053	1284
1056	1284
1058	1284
1061	1284
1065	1283
1066	1283
1069	1283
1073	1283
1075	1283
1077	1283
1081	1283
1083	1282
1085	1282
1089	1282
1091	1282
1094	1282
1097	1282
1100	1281
1102	1282
1106	1281
1108	1281
1110	1281
1114	1281
1116	1280
1118	1281
1122	1280
1125	1280
1126	1280
1130	1280
1133	1280
1135	1280
1138	1280
1141	1279
1143	1279
1146	1279
1149	1279
1151	1278
1155	1278
1157	1278
1159	1278
1163	1278
1166	1278
1167	1277
1171	1277
1174	1277
1175	1277
1178	1277
1182	1276
1184	1276
1186	1276
1190	1276
1192	1276
1194	1276
1198	1275
1200	1275
1203	1275
1206	1275
1208	1275
1211	1274
1214	1274
1216	1274
1219	1274
1223	1274
1225	1273
1227	1273
1231	1273
1233	1273
1235	1272
1239	1272
1241	1273
1243	1272
1247	1272
1250	1272
1251	1272
1255	1271
1258	1271
1260	1271
1263	1271
1266	1271
1268	1270
1271	1271
1274	1270
1276	1270
1278	1270
1282	1270
1284	1269
1288	1269
1290	1269
1292	1269
1296	1269
1298	1268
1300	1268
1303	1268
1306	1267
1308	1268
1311	1267
1315	1267
1316	1267
1319	1266
1323	1267
1325	1266
1327	1266
1331	1266
1333	1266
1335	1266
1339	1266
1341	1266
1343	1265
1347	1265
1350	1265
1351	1265
1355	1265
1358	1264
1359	1264
1363	1264
1366	1264
1367	1263
1371	1263
1374	1263
1375	1262
1378	1263
1382	1262
1383	1262
1386	1262
1390	1261
1392	1261
1394	1262
1398	1261
1400	1261
1402	1261
1406	1260
1408	1261
1410	1260
1414	1260
1416	1260
1418	1259
1422	1259
1425	1259
1426	1259
1430	1259
1433	1258
1434	1258
1438	1258
1441	1257
1442	1257
1446	1257
1449	1257
1451	1257
1453	1257
1457	1256
1458	1256
1461	1256
1465	1256
1467	1256
1469	1256
1473	1255
1475	1255
1477	1255
1481	1254
1483	1254
1485	1254
1489	1254
1491	1254
1493	1253
1497	1253
1500	1253
1501	1253
1505	1253
1508	1252
1509	1252
1513	1252
1516	1251
1517	1251
1521	1251
1524	1251
1525	1251
1528	1250
1532	1251
1533	1250
1536	1250
1540	1250
1541	1250
1544	1249
1548	1249
1550	1249
1552	1249
1556	1249
1558	1248
1560	1248
1564	1248
1566	1247
1568	1248
1572	1247
1574	1246
1576	1247
1580	1247
1582	1246
1584	1246
1588	1246
1590	1245
1592	1245
1596	1245
1598	1245
1601	1245
1603	1244
1605	1244
1608	1244
1612	1249
1614	1246
1617	1245
1619	1245
1621	1244
1625	1243
1626	1242
1630	1262
1632	1263
1635	1261
1637	1264
1641	1263
1642	1263
1646	1260
1648	1262
1651	1262
1653	1261
1657	1258
1658	1260
1662	1259
1664	1255
1667	1254
1669	1253
1673	1251
1675	1249
1678	1247
1680	1247
1682	1247
1685	1247
1689	1249
1691	1249
1694	1249
1696	1251
1698	1251
1701	1250
1703	1252
1707	1253
1710	1253
1712	1250
1714	1253
1717	1253
1719	1253
1723	1252
1726	1250
1728	1251
1730	1252
1733	1251
1735	1251
1739	1248
1742	1251
1744	1250
1746	1250
1750	1249
1751	1245
1755	1247
1757	1246
1760	1245
1762	1245
1764	1240
1767	1243
1771	1242
1773	1240
1776	1240
1778	1240
1780	1237
1783	1237
1787	1237
1789	1231
1792	1228
1794	1228
1796	1228
1800	1228
1801	1228
1805	1228
1807	1227
1810	1227
1812	1227
1816	1227
1817	1227
1821	1226
1823	1226
1826	1226
1828	1226
1832	1226
1833	1226
1837	1226
1839	1225
1842	1225
1844	1225
1846	1225
1850	1225
1853	1224
1855	1224
1857	1224
1860	1224
1862	1223
1866	1223
1869	1223
1871	1223
1873	1223
1876	1223
1878	1222
1882	1222
1883	1222
1887	1222
1889	1222
1892	1221
1894	1221
1898	1221
1900	1221
1903	1220
1905	1220
1907	1220
1910	1220
1912	1219
1916	1219
1919	1219
1921	1219
1923	1219
1926	1218
1928	1218
1932	1218
1935	1218
1937	1217
1939	1217
1942	1217
1944	1217
1948	1216
1950	1216
1953	1216
1955	1216
1957	1216
1960	1215
1964	1215
1966	1215
1969	1214
1971	1214
1973	1214
1976	1214
1978	1213
1982	1213
1985	1213
1987	1213
1989	1213
1992	1212
1994	1212
1998	1212
2001	1212
2003	1211
2005	1211
2008	1211
2010	1211
2014	1210
2016	1210
2019	1210
2021	1210
2023	1209
2026	1209
2030	1209
2032	1209
2035	1208
2037	1208
2039	1208
2042	1208
2044	1207
2048	1207
2051	1207
2053	1207
2055	1206
2058	1206
2060	1206
2064	1206
2067	1206
2069	1205
2071	1205
2075	1205
2076	1204
2080	1204
2082	1204
2085	1204
2087	1203
2089	1203
2092	1203
2096	1203
2098	1203
2101	1202
2103	1202
2105	1202
2108	1202
2110	1202
2114	1202
2117	1201
2119	1201
2121	1200
2125	1200
2126	1200
2130	1200
2132	1200
2135	1199
2137	1199
2139	1199
2142	1199
2146	1198
2148	1198
2151	1198
2153	1198
2155	1197
2158	1197
2162	1197
2164	1197
2167	1196
2169	1196
2171	1196
2175	1196
2176	1195
2180	1195
2182	1195
2185	1195
2187	1194
2191	1194
2192	1194
2196	1194
2198	1194
2201	1193
2203	1193
2205	1193
2208	1193
2212	1193
2214	1192
2217	1192
2219	1192
2221	1192
2225	1191
2228	1191
2230	1190
2232	1190
2235	1190
2237	1190
2241	1189
2242	1189
2246	1189
2248	1189
2251	1188
2253	1188
2257	1188
2258	1188
2262	1187
2264	1187
2267	1187
2269	1186
2273	1186
2275	1186
2278	1186
2280	1186
2282	1185
2285	1185
2287	1185
2291	1185
2294	1185
2296	1184
2298	1184
2301	1184
2303	1183
2307	1183
2310	1183
2312	1183
2314	1182
2317	1182
2319	1182
2323	1181
2325	1181
2328	1181
2330	1181
2332	1180
2335	1180
2339	1180
2341	1180
2344	1179
2346	1179
2348	1179
2351	1179
2355	1178
2357	1178
2360	1178
2362	1178
2364	1177
2367	1177
2369	1177
2373	1177
2376	1176
2378	1176
2380	1176
2383	1176
2385	1176
2389	1175
2392	1175
2394	1175
2396	1174
2400	1174
2401	1174
2405	1174
2407	1174
2410	1173
2412	1173
2414	1172
2417	1172
2421	1172
2423	1172
2426	1172
2428	1172
2430	1171
2433	1171
2437	1170
2439	1170
2442	1170
2444	1170
2446	1169
2450	1169
2453	1169
2455	1169
2457	1169
2460	1168
2462	1168
2466	1167
2467	1167
2471	1167
2473	1167
2476	1167
2478	1166
2482	1167
2483	1166
2487	1166
2489	1166
2492	1165
2494	1165
2498	1164
2500	1164
2503	1164
2505	1163
2507	1163
2510	1163
2514	1163
2516	1163
2519	1163
2521	1162
2523	1162
2526	1162
2530	1161
2532	1161
2535	1161
2537	1161
2539	1160
2542	1160
2546	1160
2548	1160
2551	1159
2553	1159
2555	1159
2558	1158
2562	1158
2564	1158
2567	1158
2569	1158
2571	1157
2575	1157
2578	1157
2580	1156
2582	1156
2585	1156
2587	1156
2591	1155
2592	1155
2596	1155
2598	1154
2601	1154
2603	1154
2607	1154
2608	1154
2612	1154
2614	1153
2617	1153
2619	1152
2623	1152
2626	1152
2628	1152
2630	1151
2632	1151
2635	1151
2639	1151
2642	1151
2644	1150
2646	1150
2650	1150
2651	1150
2655	1149
2657	1149
2660	1149
2662	1148
2666	1148
2667	1148
2671	1147
2673	1147
2676	1147
2678	1147
2682	1147
2683	1146
2687	1145
2689	1146
2692	1145
2694	1145
