
'Therm' 27 3 1
823.71	 23
786.16	 32
745.42	 41
701.92	 50
656.27	 59
609.38	 68
562.09	 77
515.06	 86
469.22	 95
425.27	104
383.48	113
344.37	122
308.16	131
274.95	140
245.27	149
218.57	158
194.50	167
173.01	176
153.90	185
137.01	194
121.97	203
108.61	212
 96.90	221
 86.56	230
 77.38	239
 69.32	248
 62.22	257
